1.675516	0.740650	1.681075	79	95	83	0	49.74
-2.408554	1.690107	2.620910	90	76	5	1	49.68
-1.989675	1.310722	0.558267	83	9	85	0	49.68
1.780236	0.680326	-0.133370	93	77	5	0	49.58
1.675516	0.602620	0.029270	94	77	5	0	49.55
-1.151917	0.721019	2.721536	95	79	6	0	49.55
1.570796	0.952433	0.584347	0	78	6	0	49.53
-0.837758	0.817846	2.390688	94	80	6	0	49.49
-2.722714	1.567193	2.643172	88	77	4	1	49.45
1.884956	0.757389	1.501184	79	94	82	0	49.44
2.617994	1.895117	2.121107	2	79	5	0	49.34
-2.827433	2.338083	-0.943400	92	80	4	0	49.33
0.523599	1.915467	-1.883143	93	82	11	0	49.28
-0.837758	1.085085	2.377673	11	16	95	0	49.22
-3.036873	2.145635	-1.327708	92	80	3	0	49.21
-2.932153	2.442222	-1.195837	92	80	5	0	49.21
1.047198	0.605711	0.598454	90	79	6	0	49.14
-1.466077	0.970108	1.990771	2	77	1	0	49.09
2.513274	1.770460	2.154208	1	79	4	0	49.02
0.418879	2.033572	-1.842884	93	82	10	0	49.01
1.570796	0.470622	0.014002	94	77	4	0	49.00
-0.942478	0.759800	2.546181	95	79	5	0	48.96
-0.837758	1.178898	1.827305	5	82	11	0	48.89
1.570796	0.534610	2.154808	81	94	80	0	48.88
1.466077	0.859754	1.603292	79	0	83	0	48.86
-1.151917	1.286936	1.886053	2	81	10	0	48.80
1.675516	0.735125	0.037270	93	77	5	0	48.77
-2.827433	1.441473	1.448544	91	81	10	0	48.75
1.884956	0.680326	-0.133370	94	77	5	0	48.70
-2.722714	1.739676	2.496017	87	78	4	1	48.65
-1.151917	1.401926	1.822930	1	81	10	0	48.65
-2.722714	1.456736	1.323154	91	81	10	0	48.62
1.570796	0.652440	2.197129	81	94	81	0	48.58
-2.932153	2.353029	-1.310529	92	81	5	0	48.55
1.256637	0.715701	0.699906	93	78	6	0	48.50
-2.513274	1.644848	2.743774	89	76	5	1	48.45
3.036873	2.343434	-2.013692	92	81	7	0	48.43
-1.570796	0.869748	2.095969	2	77	1	0	48.38
-2.827433	2.336046	-1.115799	93	80	4	0	48.32
0.837758	1.266731	-1.412461	89	81	8	0	48.30
-1.361357	0.704080	2.911636	94	79	7	0	48.28
2.408554	1.975135	-2.539127	2	79	6	0	48.21
-2.199115	1.555041	0.947813	79	10	93	0	48.21
-2.617994	1.690107	2.620910	88	77	5	1	48.18
1.989675	0.644807	-0.327139	94	77	6	0	48.14
1.675516	2.283304	-2.345584	91	86	20	0	48.12
-0.209440	0.715701	0.699906	95	81	9	0	48.11
2.617994	1.847325	2.249051	1	79	4	0	48.02
1.361357	0.715701	0.699906	94	78	6	0	47.92
1.780236	0.803813	0.191520	95	77	5	0	47.91
2.932153	2.033572	-1.842884	13	84	15	0	47.81
1.466077	0.869748	2.095969	77	2	86	0	47.77
1.570796	0.882554	1.443757	79	95	83	0	47.76
1.466077	0.772218	2.227380	80	94	82	0	47.75
-2.932153	2.355165	-1.833173	16	12	93	0	47.73
1.780236	0.550762	-0.180771	94	77	5	0	47.72
-1.256637	0.858261	-1.191729	11	91	78	0	47.72
-1.570796	0.750102	2.050636	2	77	1	0	47.71
2.094395	0.409009	-0.570243	94	77	6	0	47.67
1.361357	0.652440	2.197129	81	95	81	0	47.66
1.466077	0.829531	0.665695	95	78	6	0	47.65
-1.151917	0.844883	2.679708	94	79	6	0	47.59
-2.617994	1.616061	2.521531	88	77	4	1	47.58
1.361357	0.851126	0.493370	93	78	7	0	47.56
-1.361357	0.852911	1.933394	3	77	1	0	47.56
1.675516	0.534610	2.154808	81	93	80	0	47.54
-1.466077	0.750102	2.050636	3	77	2	0	47.50
1.675516	0.652440	2.197129	81	93	81	0	47.49
-3.141593	2.131223	-1.174311	92	79	2	0	47.43
-1.256637	1.745952	0.084733	85	1	78	0	47.43
1.780236	0.788382	1.331051	80	94	82	0	47.35
-0.837758	1.201164	2.355931	12	16	0	0	47.34
2.827433	2.261466	-1.557500	4	79	8	0	47.31
0.733038	1.376560	-1.355481	89	81	7	0	47.31
-3.141593	2.031959	-1.268178	92	79	2	0	47.30
-0.418879	1.893828	3.053453	0	82	12	0	47.30
-2.722714	1.665496	2.397872	87	77	4	1	47.29
1.884956	0.788382	1.331051	80	94	82	0	47.28
1.884956	0.302491	-0.400410	92	78	4	0	47.28
-3.141593	2.244035	-1.229456	92	80	3	0	47.26
0.837758	1.376560	-1.355481	89	81	7	0	47.24
-1.466077	0.869748	2.095969	3	77	1	0	47.21
-2.094395	1.409552	0.647980	84	10	85	0	47.17
1.675516	1.074204	0.545276	1	78	6	0	47.16
-1.047198	1.286936	1.886053	3	81	10	0	47.11
2.513274	1.847325	2.249051	1	79	4	0	47.09
1.989675	2.114380	0.531457	86	85	16	0	47.04
0.209440	0.632708	2.566722	2	18	83	0	47.04
1.780236	0.632797	1.989858	81	93	81	0	47.03
1.570796	0.757389	1.501184	80	0	82	0	47.03
0.628319	1.823834	-1.560483	93	82	11	0	47.02
-2.094395	1.310722	0.558267	83	9	85	0	47.00
1.466077	0.689777	2.385011	81	95	81	0	46.95
-0.942478	0.817846	2.390688	94	79	5	0	46.95
1.675516	0.632797	1.989858	81	93	81	0	46.94
1.361357	0.772218	2.227380	81	95	82	0	46.94
0.523599	1.927474	-1.754616	93	82	10	0	46.93
-0.104720	1.786634	-0.346247	15	13	91	0	46.91
0.523599	1.933328	-1.623328	93	82	11	0	46.87
1.884956	0.882554	1.443757	78	93	83	0	46.84
-3.036873	2.355165	-1.833173	17	12	94	0	46.79
2.513274	1.974950	2.220596	0	79	5	0	46.77
-2.617994	1.567193	2.643172	88	76	4	1	46.77
3.036873	1.840579	-2.536445	10	83	13	0	46.72
1.570796	0.965426	1.686615	78	0	84	0	46.72
1.989675	0.757389	1.501184	79	93	82	0	46.70
1.675516	0.636205	1.561170	80	95	82	0	46.69
1.151917	0.497870	0.727828	92	78	6	0	46.63
-2.199115	1.915790	-1.216366	93	80	6	0	46.63
1.884956	1.377070	-1.980984	80	80	88	0	46.59
-1.047198	0.844883	2.679708	95	80	6	0	46.58
2.513274	1.895117	2.121107	1	79	5	0	46.57
0.418879	2.019676	-1.980944	93	82	11	0	46.53
-2.932153	1.441473	1.448544	91	82	10	0	46.52
-2.722714	1.441473	1.448544	92	81	11	0	46.51
1.884956	0.866940	0.851229	2	78	8	0	46.50
0.942478	0.497870	0.727828	90	79	6	0	46.50
1.361357	0.952433	0.584347	95	78	6	0	46.44
-2.827433	2.131223	-1.174311	93	80	3	0	46.44
0.104720	0.644807	-0.327139	3	79	5	0	46.43
-2.199115	1.928342	-1.351174	93	79	6	0	46.42
1.780236	0.424766	-0.258729	93	77	5	0	46.41
1.989675	0.788382	1.331051	79	93	82	0	46.35
-2.199115	2.031959	-1.268178	93	79	6	0	46.35
0.314159	0.634455	-0.534790	3	79	5	0	46.34
2.617994	1.770460	2.154208	1	79	4	0	46.33
1.570796	0.626379	1.773610	80	95	82	0	46.33
1.466077	0.750102	2.050636	81	95	81	0	46.32
-0.209440	0.605711	0.598454	95	81	9	0	46.31
1.361357	0.829531	0.665695	94	78	6	0	46.30
1.361357	0.689777	2.385011	81	95	81	0	46.30
1.989675	0.524769	-0.421955	94	77	6	0	46.29
-0.628319	1.645258	2.188109	95	82	12	0	46.26
1.675516	0.750102	2.050636	80	93	82	0	46.25
1.361357	0.869748	2.095969	78	3	86	0	46.24
1.570796	0.602620	0.029270	94	77	5	0	46.22
1.466077	1.074204	0.545276	95	78	6	0	46.22
2.722714	1.847325	2.249051	2	79	4	0	46.20
1.047198	0.497870	0.727828	91	78	6	0	46.20
0.314159	0.560531	2.378474	2	17	82	0	46.20
2.617994	1.974950	2.220596	1	79	5	0	46.17
-2.827433	1.769149	1.550298	6	82	11	0	46.15
1.780236	0.540208	1.400497	81	95	81	0	46.13
1.884956	2.103118	2.194745	13	15	1	0	46.10
2.932153	2.256702	-1.401367	4	79	8	0	46.08
-1.361357	0.869748	2.095969	3	77	1	0	46.07
0.837758	0.497870	0.727828	89	79	6	0	46.05
-1.675516	0.993052	2.137478	1	77	2	0	46.05
0.628319	1.181331	-2.060330	80	5	85	0	46.03
-1.884956	2.294058	-0.421070	93	78	4	0	46.01
0.733038	1.106275	-2.420800	81	5	84	0	45.99
0.314159	2.453499	-1.008861	94	80	11	0	45.99
-3.036873	2.460199	-0.822008	93	78	4	0	45.99
-0.523599	2.033572	-1.842884	91	83	15	0	45.97
2.303835	2.324376	-3.111006	15	12	91	0	45.96
1.780236	0.636205	1.561170	80	94	82	0	45.94
-2.617994	1.644848	2.743774	88	77	5	1	45.94
-2.094395	2.243347	-2.521049	91	79	9	0	45.94
0.523599	1.181331	-2.060330	80	6	85	0	45.92
1.466077	0.210568	-0.069559	91	78	4	0	45.90
-2.303835	2.145635	-1.327708	92	80	7	0	45.90
-1.884956	2.461774	-1.734913	94	79	7	0	45.87
1.780236	0.884060	0.334199	1	78	8	0	45.85
1.780236	0.866940	0.851229	1	78	8	0	45.81
3.036873	1.945677	-2.999805	87	81	10	0	45.80
1.466077	0.852911	1.933394	78	2	85	0	45.79
1.780236	0.749432	-0.442559	90	77	5	0	45.78
1.256637	0.605711	0.598454	92	78	6	0	45.78
-0.942478	0.308059	2.021491	8	88	74	0	45.78
0.314159	2.134269	-1.948042	93	82	11	0	45.74
-2.617994	2.343265	-0.779061	92	80	4	0	45.74
-2.303835	2.108891	-2.532166	90	79	8	0	45.74
1.780236	0.735125	0.037270	94	77	5	0	45.73
1.675516	0.470622	0.014002	94	77	4	0	45.73
-3.036873	2.244035	-1.229456	92	80	4	0	45.72
2.932153	2.026196	-2.889057	90	80	8	0	45.69
1.047198	0.715701	0.699906	92	78	6	0	45.69
-2.722714	2.646182	-1.614036	93	80	7	0	45.69
1.780236	0.602620	0.029270	95	77	5	0	45.67
2.199115	1.076262	0.966104	10	16	93	0	45.62
-2.199115	2.034712	-2.419505	92	79	8	0	45.62
-2.513274	1.616061	2.521531	89	76	4	1	45.61
-2.094395	1.205845	-0.415993	93	80	9	0	45.60
-2.827433	1.847325	2.249051	80	7	87	0	45.56
-2.408554	1.644848	2.743774	90	76	5	1	45.56
0.418879	1.927474	-1.754616	93	82	10	0	45.55
-2.199115	2.131223	-1.174311	93	80	7	0	45.55
-1.466077	0.852911	1.933394	2	77	1	0	45.55
1.570796	0.730751	0.522488	95	78	7	0	45.54
-2.199115	1.883504	1.360457	83	1	79	0	45.54
1.780236	2.034712	-2.419505	90	86	19	0	45.53
1.361357	0.817846	2.390688	80	95	82	0	45.53
0.523599	2.569130	-0.700837	93	79	10	0	45.53
1.780236	0.929031	0.185383	95	77	5	0	45.51
1.989675	0.680326	-0.133370	95	77	5	0	45.48
1.466077	1.794553	2.374618	2	78	8	0	45.48
1.047198	1.584581	-2.738702	75	4	10	0	45.48
-1.466077	0.704080	2.911636	93	79	7	0	45.48
1.884956	2.195400	-2.217546	91	85	19	0	45.47
1.466077	0.849888	1.767901	79	0	83	0	45.47
-2.199115	2.173644	-2.403429	91	79	8	0	45.46
1.780236	0.664008	1.360091	80	95	81	0	45.43
1.780236	2.244355	0.309899	86	86	18	0	45.42
0.104720	0.632708	2.566722	3	17	83	0	45.41
1.361357	0.210568	-0.069559	91	78	4	0	45.40
0.942478	0.616968	0.820489	91	78	5	0	45.40
1.675516	2.173644	-2.403429	90	86	20	0	45.38
2.722714	1.974950	2.220596	1	79	4	0	45.37
-2.827433	2.355165	-1.833173	16	13	93	0	45.36
-0.942478	1.158594	2.487618	11	16	0	0	45.28
3.036873	1.500204	0.737638	95	81	9	0	45.27
-0.733038	1.085085	2.377673	10	17	95	0	45.23
-2.617994	1.773527	-1.039582	18	12	91	0	45.22
-2.408554	1.603064	2.865774	90	76	6	1	45.22
-2.303835	2.175711	-2.655523	90	79	8	0	45.21
2.827433	1.866694	2.473686	2	79	4	0	45.18
3.036873	2.156474	-2.912065	92	80	9	0	45.15
2.094395	2.085731	0.671081	86	84	15	0	45.15
1.780236	0.943701	0.980328	2	78	8	0	45.15
-1.989675	0.053884	-2.408394	6	78	8	0	45.15
-1.675516	0.869748	2.095969	1	77	2	0	45.15
-3.036873	2.336046	-1.115799	91	80	4	0	45.14
0.837758	0.279854	0.814581	89	79	6	0	45.11
0.418879	2.460199	-0.822008	93	80	11	0	45.11
-1.151917	1.724852	0.202831	85	0	77	0	45.11
-3.036873	2.131223	-1.174311	92	79	2	0	45.10
-3.036873	2.033572	-1.842884	15	86	15	0	45.09
-2.199115	0.897463	-0.240822	93	80	10	0	45.07
-1.570796	1.087142	2.058815	2	77	1	0	45.05
3.036873	2.646182	-1.614036	94	79	6	0	45.04
-2.617994	1.812466	2.597595	87	77	5	1	45.03
0.418879	0.560531	2.378474	1	17	82	0	45.02
-1.570796	1.957868	-0.490784	82	7	85	0	45.02
1.466077	0.626379	1.773610	80	0	82	0	45.00
1.256637	0.689777	2.385011	81	95	82	0	45.00
-1.780236	2.364509	-1.644533	94	79	8	0	45.00
1.466077	0.534610	2.154808	82	94	80	0	44.99
0.628319	0.329984	1.201621	91	77	4	0	44.99
-0.418879	1.846833	2.826543	95	82	12	0	44.98
1.989675	0.664008	1.360091	80	93	81	0	44.97
1.256637	0.952433	0.584347	94	78	6	0	44.97
-1.675516	1.957868	-0.490784	82	8	86	0	44.97
1.780236	0.302491	-0.400410	91	78	4	0	44.96
-1.047198	2.996437	-2.089121	92	78	9	0	44.95
2.199115	0.409009	-0.570243	94	77	5	0	44.94
0.314159	2.343434	-2.013692	94	80	10	0	44.93
-2.513274	2.237695	-0.271388	93	79	3	0	44.91
-3.141593	2.517528	1.923289	88	78	8	0	44.90
-2.932153	2.244035	-1.229456	93	80	5	0	44.90
-1.361357	0.954456	-1.287293	11	91	78	0	44.89
2.303835	0.321905	-0.829121	93	77	5	0	44.88
2.722714	1.993909	1.312897	86	88	17	0	44.85
1.780236	2.100482	-2.301084	90	85	19	0	44.84
-2.303835	0.812512	-0.107335	93	80	10	0	44.84
-2.199115	1.139125	-1.924528	2	78	10	0	44.83
2.199115	0.201397	-0.716646	93	77	5	0	44.82
0.418879	2.569130	-0.700837	92	79	10	0	44.82
1.780236	0.519001	1.900488	81	93	80	0	44.81
1.884956	2.181338	2.313721	13	15	1	0	44.80
-1.256637	2.870445	-2.291001	92	78	9	0	44.79
2.094395	0.644807	-0.327139	95	77	6	0	44.78
-0.418879	1.074029	1.909193	93	81	9	0	44.78
2.617994	1.922256	2.347806	1	79	5	0	44.76
-2.722714	1.690107	2.620910	87	78	5	1	44.76
0.733038	1.808822	-1.817375	94	81	11	0	44.75
-2.722714	1.644848	2.743774	87	77	5	1	44.75
-1.675516	2.487957	-0.274279	94	78	5	0	44.73
-1.675516	2.363394	-0.272918	94	78	5	0	44.73
2.827433	2.156474	-2.912065	89	81	9	0	44.72
0.314159	1.964971	-2.100533	93	83	12	0	44.72
2.513274	1.813159	2.025395	1	79	5	0	44.70
2.408554	2.034712	-2.419505	2	79	6	0	44.70
0.628319	1.042085	-2.292950	81	6	84	0	44.70
1.570796	0.673985	0.203855	93	77	4	0	44.69
-2.722714	1.523102	2.765920	89	77	5	1	44.68
1.570796	0.424766	-0.258729	90	78	4	0	44.66
1.466077	0.737893	1.866463	80	0	83	0	44.63
1.361357	0.560531	2.378474	81	94	81	0	44.63
2.094395	0.664008	1.360091	79	93	81	0	44.62
1.675516	0.803813	0.191520	95	77	5	0	44.61
2.827433	1.206950	-0.037248	8	17	1	0	44.60
3.036873	1.971438	-2.765415	91	80	8	0	44.58
1.675516	0.851126	0.493370	1	77	7	0	44.58
1.151917	1.971438	-2.765415	13	17	92	0	44.58
-2.513274	1.739676	2.496017	89	76	4	1	44.58
1.151917	0.605711	0.598454	91	79	6	0	44.57
2.408554	1.893828	3.053453	3	80	10	0	44.56
1.780236	2.173644	-2.403429	91	86	20	0	44.54
2.094395	1.057515	1.097998	10	16	94	0	44.52
-1.675516	1.373422	-1.484281	81	13	10	0	44.52
-2.827433	1.456736	1.323154	90	81	11	0	44.51
-1.361357	2.122474	-0.648314	83	5	83	0	44.50
-0.733038	1.072154	1.761506	6	82	12	0	44.50
-1.466077	1.568892	2.098362	1	78	5	0	44.49
-1.047198	1.841033	-2.756932	6	78	8	0	44.48
1.675516	0.981877	1.537100	78	95	84	0	44.44
0.942478	0.279854	0.814581	90	79	6	0	44.44
-1.256637	1.854119	0.134161	86	1	77	0	44.44
1.989675	0.749432	-0.442559	92	77	5	0	44.42
1.675516	2.243347	-2.521049	91	86	20	0	44.41
0.628319	1.551135	-0.642994	0	82	14	0	44.41
3.036873	2.103695	-2.777707	91	80	9	0	44.39
-3.141593	2.040501	-1.411488	91	79	2	0	44.39
-1.466077	2.157194	-0.792563	83	5	83	0	44.39
2.722714	1.866694	2.473686	2	79	5	0	44.38
-0.209440	1.983195	-3.127984	2	82	11	0	44.38
-2.199115	2.243347	-2.521049	90	79	9	0	44.37
-0.418879	1.325286	-0.994192	0	78	6	0	44.35
1.884956	0.884060	0.334199	1	77	6	0	44.34
1.884956	0.770166	-0.266604	92	77	6	0	44.34
1.361357	0.977824	0.441928	94	78	7	0	44.33
2.408554	1.770460	2.154208	1	79	4	0	44.31
0.733038	0.981485	-2.424766	81	5	83	0	44.29
-2.303835	1.690107	2.620910	91	76	5	1	44.29
1.256637	0.829531	0.665695	94	78	6	0	44.28
-1.256637	0.954456	-1.287293	11	91	78	0	44.28
-2.513274	1.812466	2.597595	88	77	5	1	44.27
1.570796	0.803813	0.191520	93	77	4	0	44.25
-1.256637	1.816510	-0.008631	85	2	78	0	44.25
-2.827433	2.417386	-0.443097	93	78	2	0	44.24
1.570796	0.981877	1.537100	78	0	84	0	44.23
-2.199115	0.999847	-0.334738	93	80	9	0	44.22
-2.094395	1.433341	0.524268	84	9	85	0	44.21
-2.513274	2.363394	-0.272918	94	78	3	0	44.20
-2.199115	1.409552	0.647980	85	11	86	0	44.19
2.513274	1.964971	-2.100533	10	81	15	0	44.17
0.523599	1.258247	-1.953634	80	6	85	0	44.17
2.199115	2.085731	0.671081	87	84	15	0	44.16
2.722714	2.052181	2.326959	1	79	5	0	44.15
1.361357	0.965426	1.686615	79	1	84	0	44.15
-2.094395	2.112276	-1.027246	93	80	7	0	44.14
1.466077	0.715701	0.699906	95	77	6	0	44.13
-0.837758	1.158594	2.487618	11	16	0	0	44.13
-3.141593	2.033572	-1.842884	14	85	15	0	44.12
-3.141593	2.042874	-1.701367	15	85	14	0	44.11
-3.141593	1.426725	2.102242	91	83	14	0	44.11
-2.722714	2.338083	-0.943400	92	80	4	0	44.11
-0.942478	1.178898	1.827305	4	82	11	0	44.10
1.675516	1.616061	2.521531	1	79	9	0	44.09
0.733038	0.329984	1.201621	91	77	4	0	44.07
-3.141593	2.646182	-1.614036	95	79	6	0	44.04
-2.827433	1.616061	2.521531	87	77	4	1	44.00
-0.942478	1.155389	2.837148	93	74	85	0	43.98
-0.418879	0.294107	1.593880	8	89	73	0	43.98
2.932153	1.915467	-1.883143	13	83	15	0	43.96
2.513274	2.431406	-2.647820	14	13	91	0	43.96
1.570796	0.560531	2.378474	81	93	81	0	43.95
-2.303835	2.031959	-1.268178	92	80	6	0	43.95
-2.303835	0.770166	-0.266604	93	80	10	0	43.93
2.513274	1.893828	3.053453	3	81	10	0	43.92
2.094395	2.114380	0.531457	87	85	16	0	43.92
1.256637	0.730751	0.522488	92	78	6	0	43.92
0.314159	2.033572	-1.842884	91	82	12	0	43.92
-2.827433	1.690107	2.620910	88	77	5	1	43.92
-1.466077	2.539532	-0.074548	94	78	6	0	43.92
-3.036873	2.442222	-1.195837	92	80	5	0	43.91
-2.199115	1.529788	0.613208	85	11	85	0	43.91
-1.361357	0.982609	-1.136920	11	91	78	0	43.90
-0.314159	0.415893	1.464890	8	90	72	0	43.90
1.361357	0.970108	1.990771	78	4	86	0	43.89
-1.361357	2.660483	-0.034608	95	78	6	0	43.89
1.884956	2.173644	-2.403429	91	86	20	0	43.87
-1.675516	2.611256	-0.279110	95	78	5	0	43.87
-1.570796	0.970108	1.990771	2	77	1	0	43.87
-2.722714	1.642346	1.722617	94	77	5	0	43.86
1.884956	2.244355	0.309899	86	86	18	0	43.85
1.256637	0.882554	1.443757	0	78	8	0	43.84
2.827433	1.441473	1.448544	0	80	9	0	43.83
2.932153	1.840579	-2.536445	10	82	13	0	43.82
-2.513274	2.467647	0.287667	13	77	0	0	43.81
-1.256637	1.933878	0.034150	78	93	84	0	43.81
-1.047198	2.789817	0.395431	95	78	7	0	43.81
-2.722714	1.426479	1.573427	92	81	11	0	43.80
-0.733038	1.188278	1.690808	5	82	11	0	43.79
0.628319	2.738409	2.975671	15	17	94	0	43.78
3.036873	2.386110	-1.481351	92	80	6	0	43.77
1.256637	2.363101	-2.810456	91	88	21	0	43.77
1.256637	0.163506	0.573203	90	79	7	0	43.77
-1.780236	2.294058	-0.421070	93	78	4	0	43.77
-2.513274	1.697162	-1.249026	17	13	93	0	43.76
-2.827433	1.322568	1.499415	91	81	11	0	43.75
-2.617994	2.487957	-0.274279	93	78	3	0	43.75
-3.141593	2.134269	-1.948042	93	80	6	0	43.74
-2.827433	2.646182	-1.614036	92	80	7	0	43.74
0.523599	1.121943	-2.669042	80	9	88	0	43.73
-1.989675	1.409552	0.647980	86	13	85	0	43.73
3.036873	2.245628	-1.899216	93	80	6	0	43.71
-1.780236	2.434090	1.592818	88	81	11	0	43.70
3.036873	2.033572	-1.842884	14	84	15	0	43.69
1.151917	1.150348	-0.176418	93	80	11	0	43.68
0.733038	2.100482	-2.301084	93	79	9	0	43.68
2.722714	1.441473	1.448544	95	80	9	0	43.67
-2.827433	2.539516	-0.476942	93	78	3	0	43.67
0.314159	2.108277	-2.095907	94	82	11	0	43.66
-3.036873	2.245628	-1.899216	93	81	6	0	43.66
1.675516	0.884060	0.334199	0	78	8	0	43.64
1.675516	0.424766	-0.258729	91	78	4	0	43.63
0.628319	1.915467	-1.883143	93	81	11	0	43.63
-2.199115	1.804124	1.264249	83	2	80	0	43.62
2.932153	2.103695	-2.777707	90	81	9	0	43.61
2.303835	2.107523	3.129581	16	12	92	0	43.61
1.780236	0.759859	0.351923	0	77	6	0	43.61
1.675516	0.849888	1.767901	78	95	84	0	43.61
2.722714	0.943701	0.980328	6	19	95	0	43.60
-2.199115	0.770166	-0.266604	93	80	10	0	43.59
-3.141593	2.245628	-1.899216	93	81	6	0	43.58
3.036873	1.915467	-1.883143	14	83	14	0	43.57
1.884956	0.602620	0.029270	0	76	5	0	43.56
1.570796	2.243347	-2.521049	91	87	20	0	43.55
-0.837758	1.283786	2.462124	12	16	1	0	43.55
1.466077	0.163506	0.573203	92	78	6	0	43.54
0.209440	0.524769	-0.421955	3	79	6	0	43.53
-3.141593	2.353029	-1.310529	92	80	6	0	43.53
1.780236	2.283304	-2.345584	91	86	20	0	43.52
-2.199115	2.014338	-1.127392	93	80	7	0	43.52
1.780236	0.977824	0.441928	2	78	8	0	43.50
0.733038	0.404273	0.918163	91	78	5	0	43.50
-1.570796	0.142314	2.590387	7	87	74	0	43.50
-0.418879	1.972312	2.805134	0	82	12	0	43.50
2.513274	1.720612	2.279888	1	79	4	0	43.47
0.104720	0.505463	2.594557	3	17	82	0	43.47
-3.036873	2.353029	-1.310529	92	80	5	0	43.47
1.570796	0.750102	2.050636	81	94	81	0	43.46
-3.036873	2.343434	-2.013692	17	12	94	0	43.46
-2.722714	2.417386	-0.443097	93	78	2	0	43.46
1.989675	0.409009	-0.570243	91	78	5	0	43.43
1.361357	0.534610	2.154808	82	95	80	0	43.41
-1.989675	2.461774	-1.734913	93	79	7	0	43.41
1.780236	2.131178	0.386663	85	86	17	0	43.39
3.036873	2.226413	-2.064034	92	80	6	0	43.38
-2.199115	0.812512	-0.107335	94	80	10	0	43.38
-1.151917	1.854119	0.134161	85	1	78	0	43.37
-2.513274	2.293000	-0.124451	92	79	4	0	43.36
-2.513274	1.766737	2.722752	89	77	6	1	43.36
-1.466077	0.737893	1.866463	3	77	2	0	43.36
-1.256637	1.023796	-0.583691	3	91	72	0	43.36
-2.303835	1.804124	1.264249	83	1	79	0	43.34
-1.570796	0.632797	1.989858	3	77	2	0	43.34
-0.733038	1.283786	2.462124	92	83	12	0	43.34
1.570796	2.362948	-2.487477	91	87	20	0	43.33
1.151917	2.363101	-2.810456	91	88	22	0	43.33
-3.036873	2.149210	-1.482321	91	80	3	0	43.33
-2.094395	2.435993	0.683844	13	77	0	0	43.33
-1.256637	0.982609	-1.136920	11	91	78	0	43.33
-2.827433	2.083752	-0.511086	10	91	75	0	43.32
0.628319	1.673267	-0.665453	0	82	13	0	43.31
1.570796	0.737893	1.866463	79	95	83	0	43.30
-0.314159	1.893828	3.053453	2	82	11	0	43.29
